geneNcbiID,diseaseUMLSCUI
1280,C2675767
1280,C0677776
1280,C0158451
1280,C0745048
1280,C0018798
1280,C4275063
1280,C0024454
1280,C0158442
1280,C5680616
1280,C0005974
1280,C0003977
1280,C0158449
1280,C0158450
1280,C1858556
1280,C1846442
1281,C0268338
1281,C0013720
1281,C0016059
1281,C0009782
1281,C0003486
1281,C0002949
1281,C0340643
1281,C0024796
1281,C0009402
1281,C0238590
1281,C2697932
1281,C0345050
1281,C0022548
1281,C5193040
1281,C0036572
1281,C0023890
1281,C0034069
1281,C0268337
1281,C4707243
1281,C0020538
1281,C0022661
1281,C0027719
1281,C0149721
1281,C0015696
1281,C1846837
1281,C0020456
1281,C5816785
1281,C0005398
1281,C4275172
1281,C0036341
1281,C4277682
1281,C0155568
1281,C0020443
1281,C0029866
1281,C0553980
1281,C0023895
1281,C0334083
1281,C1866855
1281,C0238288
1281,C1836996
1281,C0023891
1281,C0003504
1281,C0015695
1281,C0264774
1281,C0020459
1282,C4551998
1282,C0266484
1282,C4082173
1282,C0270612
1282,C2673195
1282,C1867983
1282,C1862839
1282,C0009691
1282,C0302892
1282,C0002878
1282,C0344559
1282,C0027051
1282,C5231411
1282,C2937358
1282,C0151699
1282,C0027726
1282,C0338502
1282,C0011881
1282,C1561643
1282,C0022578
1282,C0007789
1282,C0265221
1282,C1968949
1282,C5779553
1282,C0017668
1282,C0423401
1282,C3281105
1282,C0265341
1282,C4755307
1282,C0036572
1282,C0042133
1282,C0011269
1282,C4021762
1282,C4551563
1282,C3698507
1282,C4082172
1282,C0175754
1282,C0240059
1282,C2931870
1282,C4025701
1282,C1842581
1282,C1135196
1282,C0431384
1282,C0270685
1282,C0015393
1282,C5680103
1284,C0302892
1284,C1867983
1284,C0038454
1284,C0007789
1284,C0036572
1284,C2937358
1284,C3280970
1284,C0042133
1284,C3698507
1284,C0004153
1284,C4082172
1284,C0042384
1284,C0011269
1284,C0027070
1284,C3281105
1284,C0338502
1284,C0240059
1284,C1844820
1284,C0027726
1284,C3714756
1284,C0149925
1285,C1567744
1285,C0241908
1285,C0027706
1285,C0018965
1285,C0033687
1285,C1567743
1285,C1561643
1285,C1567741
1285,C0022658
1285,C0022661
1285,C0268731
1285,C1384666
1285,C0027726
1285,C4746745
1285,C4746547
1285,C1654921
1285,C0239937
1285,C0473237
1285,C5830421
1285,C4273714
1285,C0236038
1285,C0265253
1285,C0403397
1286,C0241908
1286,C1567744
1286,C1567741
1286,C0018965
1286,C2316810
1286,C0022658
1286,C0017668
1286,C1567743
1286,C0022661
1286,C0027726
1286,C0033687
1286,C4746745
1286,C1561643
1286,C0027092
1286,C0017658
1286,C0268747
1286,C0020538
1286,C1384666
1286,C3809483
1286,C1408258
1286,C0022680
1286,C0403397
1286,C0040034
1286,C0020461
1286,C0271097
1286,C0239937
1286,C4746547
1287,C1567742
1287,C0027697
1287,C1567741
1287,C0018965
1287,C0022658
1287,C0027706
1287,C0268731
1287,C0017668
1287,C0027726
1287,C0033687
1287,C1305904
1287,C1561643
1287,C4746986
1287,C0020538
1287,C0403397
1287,C1384666
1287,C2931788
1287,C0239937
1287,C1408258
1287,C4511693
1287,C5680182
1287,C1840376
1287,C4022832
1287,C5681014
1287,C2607947
1287,C1853490
1287,C0423110
1287,C4746547
1287,C5680250
1287,C0086533
1287,C5681367
1288,C3806737
1288,C0009402
1288,C0086533
1288,C0000786
1288,C4511693
1288,C5680192
1289,C0013720
1289,C4225429
1289,C0268335
1289,C0268336
1289,C0009782
1289,C5702564
1289,C0036439
1289,C1844820
1289,C1298820
1289,C1851828
1289,C0434744
1289,C0003862
1289,C1844592
1289,C0009081
1289,C0162154
1289,C4317146
1289,C0423798
1289,C5543412
1289,C0241074
1289,C0026267
1289,C0019294
1289,C2697932
1289,C2937220
1289,C0265004
1289,C1837835
1289,C3887892
1289,C0030193
1289,C4023009
1289,C0035956
1289,C0376358
1289,C0043202
1289,C0038454
1289,C0086437
1289,C0000786
1289,C0032326
1289,C0022548
1289,C1856877
1289,C2919341
1289,C0010495
1289,C1142166
1289,C0020534
1289,C0410528
1289,C4707243
1289,C0086543
1289,C1096086
1289,C0553707
1289,C0024796
1289,C1849075
1289,C4024736
1289,C0019555
1289,C1368683
1289,C0003811
1289,C0033578
1289,C0311394
1289,C0009676
1289,C0040034
1289,C1851712
1289,C3553764
1289,C3550704
1289,C1458140
1289,C0426790
1289,C0007097
1290,C0013720
1290,C4225429
1290,C0268336
1290,C0009782
1290,C0022578
1290,C1844820
1290,C0268335
1290,C0241074
1290,C0000786
1290,C0221354
1290,C0240635
1290,C0948163
1290,C0040034
1290,C0423113
1290,C0023890
1290,C2697932
1290,C1865017
1290,C1858120
1290,C0158731
1290,C0018817
1290,C1458140
1290,C0086437
1290,C0268362
1290,C4022735
1290,C1866195
1290,C4707243
1290,C5702564
1290,C1836996
1290,C0024796
1291,C1834674
1291,C0410179
1291,C0026848
1291,C4551860
1291,C0026850
1291,C5816703
1291,C0024121
1291,C1854301
1291,C0221629
1291,C1858127
1291,C4021745
1291,C5816698
1291,C1112256
1291,C1135196
1291,C0476403
1291,C0000786
1292,C1834674
1292,C0410179
1292,C0026848
1292,C4551860
1292,C1850671
1292,C0026850
1292,C0151786
1292,C5816703
1292,C0019555
1292,C1858127
1292,C0311394
1292,C0221629
1292,C3279725
1292,C0026975
1292,C0026826
1292,C4022749
1292,C4021745
1292,C0085639
1292,C0005697
1292,C0026838
1292,C0268609
1292,C4022770
1292,C0948163
1292,C0151945
1292,C0699743
1292,C0015672
1292,C1855710
1292,C5680804
1292,C5816698
1292,C0231687
1292,C2711630
1292,C0157946
1292,C1856877
1292,C0427144
1293,C1834674
1293,C4225336
1293,C0410179
1293,C0026848
1293,C4551860
1293,C0151786
1293,C0013421
1293,C0026850
1293,C0393593
1293,C5816703
1293,C0020538
1293,C0027051
1293,C0027708
1293,C1333015
1293,C0022661
1293,C0013423
1293,C0339573
1293,C0009460
1293,C0393598
1293,C5779546
1293,C0158118
1293,C2875058
1293,C0042133
1293,C0240991
1293,C0541794
1293,C0332878
1293,C4023376
1293,C1332219
1293,C5548369
1293,C0000786
1293,C4021745
1293,C1849677
1293,C5816698
1293,C0024636
1293,C4021789
1293,C0427144
1294,C0079294
1294,C0079474
1294,C0432321
1294,C0432322
1294,C1851573
1294,C1275114
1294,C0014527
1294,C0221260
1294,C4510043
1294,C1275113
1294,C1843761
1294,C0268371
1294,C2132198
1294,C2315100
1294,C0008767
1294,C5574742
1294,C0265998
1294,C3887524
1294,C4024876
1294,C0007131
1294,C4302547
1294,C0037268
1294,C3806301
1294,C0334082
1294,C2675780
1294,C0009404
1294,C4511044
1294,C0399367
1294,C4551563
1294,C0427065
1294,C0079153
1294,C5679846
1294,C1851562
1294,C4021800
1294,C0349588
1294,C4518087
1294,C0476403
1294,C0262444
1294,C0020757
1294,C0221352
1294,C2673611
1294,C2673612
1294,C0574769
1294,C0162834
1294,C0206624
1294,C0006142
1294,C1853063
1294,C0265660
1294,C0013261
1294,C4015945
1294,C1458155
1294,C4317107
1295,C0000768
1295,C1135196
1296,C0016781
1296,C1850959
1296,C1852795
1296,C0010035
1296,C0339284
1297,C0265253
1297,C0026760
1297,C5439212
1297,C2020284
1297,C0008449
1297,C0029422
1297,C2675767
1297,C0018784
1297,C0027092
1297,C3279941
1297,C1384666
1297,C0009782
1297,C4707798
1297,C0035309
1298,C0265253
1298,C0158252
1298,C5439212
1298,C0009782
1298,C1838429
1298,C0008449
1298,C0029422
1298,C3280342
1298,C0000786
1298,C3714756
1298,C4015963
1298,C4707798
1299,C0265253
1299,C0035305
1299,C0158252
1299,C5439212
1299,C0026760
1299,C1832998
1299,C1384666
1299,C0008449
1299,C0029422
1299,C5774207
1299,C3152083
1299,C0452138
1299,C4015963
1299,C0009782
1299,C0154856
1299,C4707798
1300,C0265289
1300,C0265290
1300,C0008449
1300,C0029422
1301,C0265235
1301,C1858084
1301,C2020284
1301,C0017605
1301,C0265253
1301,C0265282
1301,C0029410
1301,C2981150
1301,C0018784
1301,C0027092
1301,C0006142
1301,C0009782
1301,C3278138
1301,C0008449
1301,C0158252
1301,C1384666
1301,C4760307
1301,C0376634
1301,C0349588
1301,C0020534
1301,C1854114
1301,C0240310
1301,C0268362
1301,C5779548
1301,C5680056
1301,C0021818
1301,C0424503
1301,C0423113
1301,C0452138
1301,C1535926
1301,C2676840
1301,C0029513
1301,C0004352
1301,C0029422
1301,C0344530
1301,C4015965
1301,C4022738
1302,C5551484
1302,C1848488
1302,C1866095
1302,C2020284
1302,C0018784
1302,C4520892
1302,C0008925
1302,C1384666
1302,C1864746
1302,C0029422
1302,C0265282
1302,C3711374
1302,C3281128
1302,C0018777
1302,C1861481
1302,C0452138
1302,C0008449
1302,C1865014
1302,C1854912
1302,C3697248
1302,C0206762
1302,C1836940
1302,C0018798
1302,C0426501
1302,C5680250
1302,C2674432
1302,C0206620
1302,C0266589
1302,C3278404
1302,C4011556
1302,C0013080
1302,C0376634
1302,C3278138
1302,C1849937
1302,C2243051
1302,C0007302
1302,C0009782
1302,C0268412
1302,C3714756
1302,C0854723
1302,C5779548
1302,C5779549
1303,C1834674
1303,C4551860
1303,C0410179
1303,C5680153
1303,C4225313
1303,C4225314
1303,C4025596
1303,C1535926
1303,C0270914
1303,C0557874
1303,C0278752
1303,C3808377
1303,C0345967
1303,C0392400
1303,C1332338
1303,C4025576
1303,C0476403
1305,C0751882
1305,C4225235
1305,C0000786
1305,C0751884
1305,C0751883
1306,C2239176
1306,C0033578
1308,C1852551
1308,C0079301
1308,C0432326
1308,C0010036
1308,C2608084
1308,C0474889
1308,C0002452
1308,C0268374
1308,C0265998
1308,C0221260
1308,C0478085
1308,C2132198
1308,C4011403
1308,C4304724
1308,C0262444
1308,C2047516
1308,C4021157
1308,C0037268
1308,C4023528
1308,C1866510
1308,C2315100
1308,C1856765
1308,C0406438
1308,C5700116
1308,C0009806
1308,C1857042
1308,C0271183
1310,C0030567
1310,C0006142
1311,C0410538
1311,C1838280
1311,C0026760
1311,C0029422
1311,C0029410
1311,C4021790
1311,C5436916
1311,C0009782
1311,C0008449
1311,C0157946
1311,C0022410
1311,C4016660
1312,C0005586
1312,C0036341
1312,C1458155
1312,C0033578
1312,C0011581
1312,C0028754
1312,C0004936
1312,C0039494
1312,C0030193
1312,C0006142
1312,C0012236
1312,C0001973
1312,C0028768
1312,C0024809
1312,C1269683
1312,C0016053
1312,C1510586
1312,C0011570
1312,C0004352
1312,C0919267
1312,C0028043
1312,C0376358
1312,C0030319
1312,C0007103
1312,C1140680
1312,C0014170
1312,C3160814
1312,C0525045
1312,C0085762
1312,C0041671
1312,C0041696
1312,C0020538
1312,C0005587
1312,C0027609
1312,C0007134
1312,C0023267
1312,C0600427
1312,C0042900
1312,C0030662
1312,C0001723
1312,C2239176
1312,C0006370
1312,C0233477
1312,C0019337
1312,C0033860
1312,C0020429
1312,C0178417
1312,C0026858
1312,C0086133
1312,C0029227
1312,C0236780
1312,C0154536
1312,C0024713
1312,C0031511
1312,C0041948
1312,C1306067
1312,C0024449
1312,C1299247
1312,C0026552
1312,C0015934
1312,C0029792
1312,C0752166
1312,C0007193
1312,C4540522
1312,C1332133
1312,C0236736
1312,C2675945
1312,C0949658
1312,C0025261
1312,C0525046
1312,C1257877
1314,C5243948
1314,C0003864
1314,C0206062
1314,C0003089
1314,C4015070
1314,C0746102
1315,C5543241
1315,C0036857
1315,C0086543
1315,C0454644
1315,C4551563
1315,C2315100
1315,C0349588
1315,C0410528
1315,C0021051
1316,C0033578
1316,C0376358
1316,C0024623
1316,C0038356
1316,C0153422
1316,C0153421
1316,C0153423
1316,C4015779
1317,C0033578
1317,C0027540
1317,C0020542
1317,C5830385
1317,C0752351
1317,C0000768
1317,C0677050
1317,C0025362
1326,C0024121
1326,C0038356
1326,C0024623
1326,C0279702
1326,C0153491
1326,C0153422
1326,C0153493
1326,C0153421
1326,C0153492
1326,C0024624
1326,C0151744
1326,C0153423
1327,C5436714
1327,C0023264
1327,C5779825
1327,C5435656
1329,C0151744
1337,C0007959
1337,C5569027
1337,C0031117
1337,C0011195
1337,C0027888
1337,C1408182
1337,C0205713
1337,C1408174
1337,C2875300
1339,C5436720
1339,C5779825
1340,C5436685
1340,C5779825
1340,C5435656
1349,C3550921
1349,C0796070
1350,C0028754
1351,C0001969
1351,C5436712
1351,C5435656
1351,C5779825
1351,C0023264
1352,C0023264
1352,C5436682
1352,C5779825
1352,C5435656
1353,C5830322
1355,C0023264
1355,C0007194
1355,C3554534
1355,C0878544
1355,C5435656
1355,C4273730
1355,C5399977
1356,C0878682
1356,C0011849
1356,C0019202
1356,C0035304
1356,C0030567
1356,C0023890
1356,C0012715
1356,C0282193
1356,C0018995
1356,C0003873
1356,C0022716
1356,C2239176
1356,C0022116
1356,C0009375
1356,C0011854
1356,C0019114
1356,C0014544
1356,C0036341
1356,C0033860
1356,C1510586
1356,C0004352
1356,C0001925
1356,C0025202
1356,C0006111
1356,C0032914
1356,C0085584
1356,C0022660
1356,C0019189
1356,C0085397
1356,C4277682
1356,C0027746
1356,C0011156
1356,C0004134
1356,C2609414
1356,C0154319
1356,C0013384
1356,C1565662
1357,C0149521
1357,C0238339
1358,C0242184
1361,C0028754
1361,C0022661
1361,C0002453
1363,C0011860
1363,C0028754
1363,C0024121
1363,C0014130
1363,C5543403
1363,C0009402
1363,C0021655
1364,C1458155
1364,C1140680
1364,C0919267
1364,C0030297
1364,C0345967
1364,C1527349
1364,C1134719
1364,C0153463
1364,C0153460
1364,C0153459
1364,C1299247
1364,C0153458
1364,C3825727
1364,C0392400
1364,C0278752
1364,C1332338
1364,C0027643
1364,C0032460
1365,C0033578
1365,C0038356
1365,C0002103
1365,C1510586
1366,C0033578
1366,C0677886
1366,C0002103
1368,C0037116
1368,C0014175
1369,C0398782
1371,C0162531
1371,C0342859
1371,C0162566
1371,C0342856
1371,C0023895
1371,C4017281
1373,C0751753
1373,C0220994
1373,C0009421
1373,C4085580
1373,C4082171
1373,C4012212
1373,C0031190
1373,C0752130
1373,C0752127
1373,C3714756
1373,C0042373
1373,C0002940
1373,C0376618
1373,C0235820
1373,C4277682
1373,C3714958
1374,C1829703
1374,C1458155
1374,C0011860
1374,C0011849
1374,C0400966
1374,C3241937
1374,C0268634
1374,C0022661
1374,C0023772
1375,C0027404
1375,C0268634
1375,C0151744
1375,C0271183
1375,C0023903
1375,C0018800
1376,C0342790
1376,C0026848
1376,C0035410
1376,C1833511
1376,C0085584
1376,C1833508
1376,C0036572
1376,C1833518
1376,C1858120
1376,C0006111
1376,C0023772
1376,C4551563
1376,C1881170
1376,C0013363
1376,C4021745
1376,C0576093
1376,C1844577
1376,C0497552
1376,C0016202
1376,C3280160
1376,C4022041
1376,C0162323
1376,C1408258
1376,C0006112
1376,C0003864
1376,C1856877
1376,C0030312
1376,C0332615
1376,C4023808
1376,C0039239
1376,C1836923
1376,C0150055
1378,C0024530
1378,C0162323
1378,C1970030
1378,C0020676
1378,C0003467
1380,C0024141
1380,C0009447
1380,C3542922
1380,C0153394
1380,C0153395
1380,C0153396
1380,C0153392
1380,C0238301
1380,C0153393
1380,C1970455
1380,C3150354
1381,C0007134
1381,C0279626
1381,C0023903
1381,C0022548
1382,C0919267
1382,C1855119
1382,C0268583
1384,C2931845
1384,C1443228
1384,C4693587
1385,C0011581
1385,C0011570
1385,C0041696
1385,C0001973
1385,C1269683
1385,C1266127
1385,C0206651
1385,C0525045
1385,C0005586
1385,C0036341
1385,C0026552
1385,C0600427
1385,C0019337
1385,C0236736
1385,C0027051
1386,C0006142
1387,C0035934
1387,C3714756
1387,C4551859
1387,C0033578
1387,C0024301
1387,C0079744
1387,C0023467
1387,C0023449
1387,C0004352
1387,C0149925
1387,C0025149
1387,C5681632
1387,C0007138
1387,C0279626
1387,C2239176
1387,C0009404
1387,C1168401
1387,C0007137
1387,C0005695
1387,C1535926
1387,C0005684
1387,C0175754
1387,C0036439
1387,C0151779
1387,C0279680
1387,C0026764
1387,C0011573
1387,C0036920
1387,C5193034
1387,C0454644
1387,C0426891
1387,C0240635
1387,C1865017
1387,C0017601
1387,C0221354
1387,C0036572
1387,C0018817
1387,C0557874
1387,C0010606
1387,C0007873
1387,C3888239
1387,C0751688
1387,C4021762
1387,C1335060
1387,C0039538
1387,C0086437
1387,C5681840
1387,C0578038
1387,C0158731
1387,C1956130
1387,C1866195
1387,C0344479
1387,C1335469
1387,C0079765
1387,C5680527
1387,C1864648
1387,C0152013
1387,C0575897
1387,C0948163
1387,C4021765
1387,C4511003
1387,C0079745
1387,C0026838
1387,C0278701
1387,C0334265
1387,C4022735
1387,C1956131
1387,C1858120
1387,C0020555
1387,C0079758
1387,C0431447
1387,C0149782
1387,C1862939
1387,C0497552
1387,C0017636
1387,C0085084
1387,C0427144
1390,C0027051
1390,C0020564
1390,C0263454
1390,C0011871
1390,C0162820
1390,C0409667
1390,C0157917
1390,C0157916
1390,C0157918
1390,C0011875
1392,C0011581
1392,C0011570
1392,C0001973
1392,C1269683
1392,C0028754
1392,C0030193
1392,C0003469
1392,C0041696
1392,C0525045
1392,C0010481
1392,C0003123
1392,C0002395
1392,C0014544
1392,C0020649
1392,C0002170
1392,C0178417
1392,C0036341
1392,C1262477
1392,C0030319
1392,C0015967
1392,C0005586
1392,C0037769
1392,C3696898
1392,C0032001
1392,C1527366
1392,C0013415
1392,C0085762
1392,C0236736
1392,C0751111
1392,C0038273
1392,C0033922
1392,C0026650
1392,C0236018
1392,C0035333
1392,C0008031
1392,C0029227
1392,C0086237
1392,C0546878
1392,C0553558
1392,C0393699
1392,C0684276
1392,C0034012
1392,C0038220
1392,C0393698
1392,C1527306
1392,C0428977
1393,C0011570
1393,C0001973
1393,C0041696
1393,C0525045
1393,C1269683
1393,C0011581
1393,C2239176
1393,C0236736
1394,C0003469
1394,C1269683
1394,C0001973
1394,C0011581
1394,C0004096
1394,C0041696
1394,C0011570
1394,C0033975
1394,C0525045
1394,C0005586
1394,C1458155
1394,C0349204
1394,C0028754
1394,C0024117
1394,C0020429
1394,C0178417
1394,C0024517
1394,C0154409
1394,C0236736
1394,C3887506
1394,C0030201
1394,C0003123
1394,C0029410
1394,C0011616
1395,C0003469
1395,C0525045
1395,C0011581
1395,C0011570
1395,C0004096
1395,C0020538
1395,C0021368
1395,C0003123
1395,C0178417
1395,C0233477
1395,C0005586
1395,C0024115
1395,C0236736
1398,C0151744
1399,C0279543
1399,C0012236
1399,C0152021
1399,C4518343
1400,C0036341
1400,C3178803
1401,C0020538
1401,C0021368
1401,C0024141
1401,C0018799
1401,C0025517
1401,C0018801
1401,C5203670
1401,C0004153
1401,C0948089
1401,C0524620
1401,C0021390
1401,C0024117
1401,C0028754
1401,C0007222
1401,C0003873
1401,C0010068
1401,C0018802
1401,C0344315
1401,C0040053
1401,C2239176
1401,C0031099
1401,C0036341
1401,C0024143
1401,C0151744
1401,C0024530
1401,C1269683
1401,C0020557
1401,C0024121
1401,C0026691
1401,C0022661
1401,C0019693
1401,C0010054
1401,C0011884
1401,C0007820
1401,C0027059
1401,C0025289
1401,C0003469
1401,C0520679
1401,C2609414
1401,C0033860
1401,C0011854
1401,C0023281
1401,C0024437
1401,C0041696
1401,C1963943
1401,C0020503
1401,C0022660
1401,C0087086
1401,C0085278
1401,C0023290
1401,C0271084
1401,C0151650
1401,C0027707
1401,C0264694
1401,C3541994
1401,C0038325
1401,C0740392
1401,C1565662
1401,C0085397
1401,C0311375
1401,C4277682
1401,C0156147
1401,C0001485
1404,C0009404
1404,C0009402
1404,C0376634
1404,C0003873
1404,C0013336
1404,C0206762
1406,C0035334
1406,C3489532
1406,C0339527
1406,C4085590
1406,C0035304
1406,C3151192
1406,C0854723
1406,C0339525
1406,C0271093
1406,C2931258
1406,C0730292
1406,C0220701
1406,C0154860
1406,C0005754
1406,C0376358
1406,C5561925
1406,C0006142
1406,C0271097
1407,C0393770
1407,C1263846
1407,C0011570
1407,C0011581
1407,C0005586
1407,C0085159
1407,C1858496
1407,C3279991
1407,C0279543
1408,C0011581
1408,C0005586
1408,C0085159
1408,C0011570
1408,C0279543
1409,C0009691
1409,C1858679
1409,C1861829
1409,C0266539
1409,C0029531
1409,C4316870
1409,C4015986
1409,C1855179
1409,C5681644
1409,C0006142
1409,C4015984
1409,C5681191
1409,C0003089
1409,C0042164
1410,C0009691
1410,C0007193
1410,C5190691
1410,C0878544
1410,C0524851
1410,C2678065
1410,C1837317
1410,C3554649
1410,C0033578
1410,C3808377
1410,C1850191
1410,C0007137
1410,C0007194
1410,C5191079
1410,C0026640
1410,C0009375
1410,C1285162
1410,C0007134
1410,C1861861
1410,C0029531
1410,C0949658
1410,C0858617
1410,C0014859
1410,C0040411
1410,C0751688
1410,C5681191
1410,C5679590
1410,C5681644
1411,C0009691
1411,C1833229
1411,C0029531
1411,C1854021
1411,C5681644
1411,C5681191
1411,C0858617
1412,C0009691
1412,C4011454
1412,C1855179
1412,C5681644
1413,C0009691
1413,C3808012
1413,C5681191
1413,C3888124
1413,C1861829
1414,C0009691
1414,C3888124
1414,C1833118
1414,C0029531
1414,C5681644
1414,C1861829
1415,C0009691
1415,C0344523
1415,C1832175
1415,C1833118
1415,C0029531
1415,C5681190
1415,C0003089
1415,C5681644
1415,C1861829
1415,C0042164
1415,C1854021
1415,C0266539
1417,C0009691
1417,C0086543
1417,C1857853
1417,C0026010
1417,C1855179
1417,C0158551
1417,C5681644
1418,C0009691
1419,C0009691
1419,C3808800
1419,C1855179
1419,C0266539
1419,C5681191
1420,C0009691
1420,C4721890
1420,C1852438
1420,C1833118
1420,C0029531
1420,C1861829
1420,C5681191
1420,C4015995
1420,C5681644
1421,C0009691
1421,C0086543
1421,C0344523
1421,C3540850
1421,C1392104
1421,C0271183
1421,C1861832
1421,C0029531
1421,C5681191
1421,C1861829
1421,C0019209
1421,C1833118
1421,C5681644
1427,C0009691
1427,C3805410
1427,C0524524
1427,C0029531
1427,C5681191
1427,C1854021
1427,C0035334
1428,C4084708
1428,C3711374
1428,C0452138
1428,C5779548
1428,C0018801
1428,C0018802
1429,C1510586
1431,C0028754
1431,C0018801
1431,C0242184
1431,C0007194
1431,C0018802
1431,C0007193
1431,C0878544
1431,C0033141
1431,C0036529
1432,C0023903
1432,C0024121
1432,C0009402
1432,C0007102
1432,C0151744
1432,C0878544
1432,C0152013
1432,C0279543
1432,C0036341
1432,C0233477
1432,C0024809
1432,C0338715
1432,C0086132
1432,C0007113
1432,C0949022
1432,C0153393
1432,C0153395
1432,C0005398
1432,C0153394
1432,C0238301
1432,C0023892
1432,C0036529
1432,C0008370
1432,C0153396
1432,C0153392
1432,C0019209
1432,C1306571
1432,C0278701
1432,C0008312
1432,C0033141
1434,C0009402
1434,C0027626
1435,C1458155
1435,C0029401
1435,C0345967
1435,C1332338
1435,C0876994
1435,C0392400
1435,C0282488
1435,C0278752
1436,C0002395
1436,C3711381
1436,C0270612
1436,C0242422
1436,C2239176
1436,C0338451
1436,C0007134
1436,C0023467
1436,C1458155
1436,C0007131
1436,C0011849
1436,C0238198
1436,C0376545
1436,C0027022
1436,C5193117
1436,C5561929
1436,C0338106
1436,C0153493
1436,C0149782
1436,C0024624
1436,C0153492
1436,C0153491
1436,C0153392
1436,C0238301
1436,C0153393
1436,C0153394
1436,C0153395
1436,C0153396
1436,C5681333
1437,C0023467
1437,C0027947
1437,C0002871
1437,C0025202
1437,C0023903
1437,C0021368
1437,C0003873
1437,C1458155
1437,C0009404
1437,C0349639
1437,C0024305
1437,C0026764
1437,C0032285
1437,C0034050
1437,C0040034
1437,C0333355
1437,C0001824
1437,C0007097
1437,C0033860
1437,C0030193
1437,C0002874
1437,C0018801
1437,C0034069
1437,C0036341
1437,C0023290
1437,C0242596
1437,C3241937
1437,C0002622
1437,C0018802
1437,C0040136
1437,C0085090
1437,C0151786
1437,C0400966
1437,C1845026
1437,C0042487
1437,C0002625
1437,C0153519
1437,C0017181
1437,C1368683
1437,C1866558
1437,C0015423
1437,C0553707
1438,C0034050
1438,C2931035
1438,C0036341
1438,C2677877
1439,C2931035
1439,C0034050
1439,C0036341
1439,C0041696
1439,C0033975
1439,C1269683
1439,C3280574
1440,C0027947
1440,C0023467
1440,C0026764
1440,C1458155
1440,C0023530
1440,C0027765
1440,C0243026
1440,C0001824
1440,C0040034
1440,C0030312
1440,C0004096
1440,C0027051
1440,C0270611
1440,C0024305
1440,C0011570
1440,C0002871
1440,C0002874
1440,C0007131
1440,C5203670
1440,C0019829
1440,C0015967
1440,C0149925
1440,C0005695
1440,C0023895
1440,C0018801
1440,C0030193
1440,C0005684
1440,C0016059
1440,C0021308
1440,C0079731
1440,C0023449
1440,C0018681
1440,C2945695
1440,C0024115
1440,C0018802
1440,C0023903
1440,C0007193
1440,C0031117
1440,C0034069
1440,C0162557
1440,C0020564
1440,C0007097
1440,C0025202
1440,C0020542
1440,C0018671
1440,C0003862
1440,C0007787
1440,C0014859
1440,C1368683
1440,C0007138
1440,C0151436
1440,C0333355
1440,C0004626
1440,C0740392
1440,C0018799
1440,C0038362
1440,C0026848
1440,C0037286
1440,C0023269
1440,C0007786
1440,C0020433
1440,C0155305
1440,C0151786
1440,C0085090
1440,C0022658
1440,C0029799
1440,C1335469
1440,C0012242
1440,C0013369
1440,C0038325
1440,C0854893
1440,C0000786
1440,C4277682
1440,C0020435
1440,C0334265
1440,C1335029
1440,C0038160
1440,C0036420
1440,C0553707
1440,C0282609
1440,C0085183
1440,C0242698
1440,C0042138
1440,C0037579
1440,C0752262
1440,C0019156
1440,C0029227
1440,C0029607
1440,C0018923
1441,C0023481
1441,C0543669
1441,C0023467
1441,C1853118
1441,C1292772
1441,C0279543
1441,C0023480
1441,C0027947
1441,C4310764
1441,C0023518
1441,C5190863
1441,C4290088
1441,C0001824
1441,C2713368
1441,C4329780
1441,C5197805
1445,C0024141
1445,C0020429
1447,C0007097
1447,C0553707
1447,C1368683
1448,C0007097
1448,C1368683
1448,C0553707
1452,C0376634
1452,C0023493
1453,C3808874
1453,C1858496
1453,C0006142
1453,C3807327
1454,C0005586
1454,C0036341
1454,C1527349
1454,C1134719
1454,C3463992
1454,C0152013
1457,C1535926
1457,C4310739
1457,C3714756
1457,C0751688
1457,C1510586
1457,C0007137
1457,C0023493
1457,C5568766
1457,C0008073
1457,C4022738
1457,C0037286
1459,C0037286
1459,C0007137
1459,C0751688
1460,C5231482
1460,C0037286
1460,C3714756
1460,C0036572
1460,C1535926
1460,C0007137
1460,C0399526
1460,C5680502
1460,C4021770
1460,C0039075
1460,C0424503
1460,C1510586
1460,C1865017
1460,C0426886
1460,C0023493
1460,C1844505
1460,C0751688
1460,C1168239
1460,C1834055
1460,C0423224
1462,C1840452
1462,C0376358
1462,C0344290
1462,C0007766
1462,C0014175
1462,C0010606
1462,C0036095
1462,C0854723
1463,C0005586
1463,C0036341
1463,C0920296
1463,C0005695
1463,C0005587
1463,C0024713
1463,C0236780
1463,C0005684
1464,C0751967
1464,C2239176
1465,C0033578
1465,C0746402
1465,C0005586
1465,C0014173
1465,C0349579
1465,C0456483
1465,C0349578
1468,C1838979
1468,C5436514
1468,C0553707
1468,C1368683
1468,C0007097
1471,C1527338
1471,C2609414
1471,C0022660
1471,C0007222
1471,C0022658
1471,C0002395
1471,C0025286
1471,C1565662
1471,C0023467
1471,C2677774
1471,C0085084
1471,C0029171
1471,C0029172
1471,C1334698
1471,C1862939
1472,C0006142
1474,C1458155
1474,C0025202
1474,C0033578
1474,C0007131
1474,C5193145
1475,C1838440
1475,C1853354
1475,C1514422
1475,C0278878
1475,C0017636
1475,C1842797
1475,C1849193
1475,C4225407
1476,C0751785
1476,C0751778
1476,C0085584
1476,C0025286
1476,C0027626
